3.305800094650287188e-04;1.385938619325399301e+00;1.883154728716592008e-02;-5.280270789232764272e+00
3.400962884870512145e-04;1.383289070706976265e+00;1.923449614257523657e-02;-5.317923265822058987e+00
3.498154356283899799e-04;1.380620696484061050e+00;1.964302511123522388e-02;-5.355573195432100420e+00
3.597402489433239032e-04;1.377933497947949393e+00;2.005716613840085802e-02;-5.393220506532355962e+00
3.698735423902195984e-04;1.375227476426165829e+00;2.047695089416265435e-02;-5.430865125729882337e+00
3.802181456924335246e-04;1.372502633283407159e+00;2.090241076736825548e-02;-5.468506977720251960e+00
3.907769041961508551e-04;1.369758969922510561e+00;2.133357685944820004e-02;-5.506145985237232310e+00
4.015526787251133913e-04;1.366996487785447689e+00;2.177047997814483132e-02;-5.543782069001187196e+00
4.125483454321871891e-04;1.364215188354344299e+00;2.221315063114329136e-02;-5.581415147666180410e+00
4.237667956477211644e-04;1.361415073152527189e+00;2.266161901960359396e-02;-5.619045137765749764e+00
4.352109357246467490e-04;1.358596143745597784e+00;2.311591503159270145e-02;-5.656671953657331109e+00
4.468836868802683994e-04;1.355758401742534591e+00;2.357606823541554333e-02;-5.694295507465305661e+00
4.587879850346939458e-04;1.352901848796824513e+00;2.404210787284394649e-02;-5.731915709022640470e+00
4.709267806458538783e-04;1.350026486607623255e+00;2.451406285224236661e-02;-5.769532465811101574e+00
4.833030385410574752e-04;1.347132316920946149e+00;2.499196174158939063e-02;-5.807145682900009653e+00
4.959197377450331881e-04;1.344219341530889844e+00;2.547583276139388578e-02;-5.844755262883508884e+00
5.087798713044008100e-04;1.341287562280886192e+00;2.596570377750475125e-02;-5.882361105816330316e+00
5.218864461085213772e-04;1.338336981064988329e+00;2.646160229381315857e-02;-5.919963109148012492e+00
5.352424827066714101e-04;1.335367599829189844e+00;2.696355544484619129e-02;-5.957561167655557988e+00
5.488510151214864678e-04;1.332379420572778139e+00;2.747158998825080176e-02;-5.995155173374500102e+00
5.627150906586189400e-04;1.329372445349722875e+00;2.798573229716696045e-02;-6.032745015528341526e+00
5.768377697125544020e-04;1.326346676270100167e+00;2.850600835248891934e-02;-6.070330580456352543e+00
5.912221255685309136e-04;1.323302115501552745e+00;2.903244373501347175e-02;-6.107911751539684353e+00
6.058712442005032570e-04;1.320238765270788317e+00;2.956506361747410216e-02;-6.145488409125782425e+00
6.207882240650961685e-04;1.317156627865115004e+00;3.010389275645991222e-02;-6.183060430451060796e+00
6.359761758914872585e-04;1.314055705634016968e+00;3.064895548421824392e-02;-6.220627689561820439e+00
6.514382224671628075e-04;1.310936000990769790e+00;3.120027570033984815e-02;-6.258190057233368186e+00
6.671774984194856145e-04;1.307797516414096028e+00;3.175787686332553345e-02;-6.295747400887321987e+00
6.831971499930172180e-04;1.304640254449863646e+00;3.232178198203316394e-02;-6.333299584507063429e+00
6.995003348225329069e-04;1.301464217712826388e+00;3.289201360700392401e-02;-6.370846468551313535e+00
7.160902217016693484e-04;1.298269408888408138e+00;3.346859382166671865e-02;-6.408387909865800758e+00
7.329699903471441173e-04;1.295055830734532121e+00;3.405154423341965469e-02;-6.445923761592989187e+00
7.501428311584851108e-04;1.291823486083494954e+00;3.464088596458750335e-02;-6.483453873079848329e+00
7.676119449732067470e-04;1.288572377843888450e+00;3.523663964325404740e-02;-6.520978089783617371e+00
7.853805428173716912e-04;1.285302509002568261e+00;3.583882539396823774e-02;-6.558496253175555069e+00
8.034518456514731658e-04;1.282013882626671375e+00;3.644746282832311834e-02;-6.596008200642629049e+00
8.218290841115752842e-04;1.278706501865683132e+00;3.706257103540645109e-02;-6.633513765387125005e+00
8.405154982456459253e-04;1.275380369953555082e+00;3.768416857212195797e-02;-6.671012776324140248e+00
8.595143372450180690e-04;1.272035490210875031e+00;3.831227345338023005e-02;-6.708505057976942076e+00
8.788288591709134600e-04;1.268671866047089258e+00;3.894690314215820681e-02;-6.745990430370147450e+00
8.984623306759632194e-04;1.265289500962779146e+00;3.958807453942624066e-02;-6.783468708920710633e+00
9.184180267206584021e-04;1.261888398551992418e+00;4.023580397394180275e-02;-6.820939704326676178e+00
9.386992302846641463e-04;1.258468562504631238e+00;4.089010719190878246e-02;-6.858403222453676840e+00
9.593092320729293280e-04;1.255029996608897136e+00;4.155099934650150623e-02;-6.895859064219148848e+00
9.802513302165248230e-04;1.251572704753794563e+00;4.221849498725248340e-02;-6.933307025474226393e+00
1.001528829968140449e-03;1.248096690931693731e+00;4.289260804930303261e-02;-6.970746896883300181e+00
1.023145043392173579e-03;1.244601959240955402e+00;4.357335184251585197e-02;-7.008178463801200131e+00
1.045103289049339286e-03;1.241088513888615852e+00;4.426073904044870722e-02;-7.045601506147985305e+00
1.067406891675731859e-03;1.237556359193136890e+00;4.495478166918840529e-02;-7.083015798281304676e+00
1.090059181856268536e-03;1.234005499587218946e+00;4.565549109604427613e-02;-7.120421108866307414e+00
1.113063495692444846e-03;1.230435939620680763e+00;4.636287801810035775e-02;-7.157817200743073371e+00
1.136423174464330473e-03;1.226847683963405045e+00;4.707695245062558376e-02;-7.195203830791540689e+00
1.160141564286734693e-03;1.223240737408353596e+00;4.779772371534130732e-02;-7.232580749793901198e+00
1.184222015759469216e-03;1.219615104874650635e+00;4.852520042854544663e-02;-7.269947702294437875e+00
1.208667883611637709e-03;1.215970791410737162e+00;4.925939048909270396e-02;-7.307304426456785684e+00
1.233482526339879388e-03;1.212307802197597706e+00;5.000030106623026827e-02;-7.344650653918585625e+00
1.258669305840493576e-03;1.208626142552060578e+00;5.074793858728846724e-02;-7.381986109643508875e+00
1.284231587035373915e-03;1.204925817930172061e+00;5.150230872522595926e-02;-7.419310511770630612e+00
1.310172737491678259e-03;1.201206833930646756e+00;5.226341638602897272e-02;-7.456623571461132194e+00
1.336496127035161855e-03;1.197469196298395433e+00;5.303126569596432194e-02;-7.493924992742304170e+00
